Time,True_Angle,Measured_Angle,Control_Signal
18.355,0.10472296413659073,0.05434272067558943,-1.0
18.356,0.10742103165651683,0.04781414856770684,-1.0
18.357,0.11010882936969094,0.06109665579747704,-1.0
18.358,0.11278635830309373,0.11961067685661898,-1.0
18.359,0.11545361948360318,0.1023249530046868,-1.0
18.36,0.11811061393799457,0.1299515775330652,-1.0
18.361,0.12075734269294053,0.061550256350035616,-1.0
18.362000000000002,0.123393806775011,0.06731009513233421,-1.0
18.363,0.12602000721067325,0.17417137433482593,-1.0
18.364,0.12863594502629194,0.06586792720805845,-1.0
18.365000000000002,0.13124162124812908,0.1787117946046363,-1.0
18.366,0.13383703690234403,0.12845829752512994,-1.0
18.367,0.13642219301499356,0.06121815901752338,-1.0
18.368000000000002,0.13899709061203183,0.13820988210256724,-1.0
18.369,0.14156173071931039,0.23794811431658022,-1.0
18.37,0.1441161143625782,0.11496299499698504,-1.0
18.371,0.1466602425674817,0.14050961667433726,-1.0
18.372,0.1491941163595647,0.12926546848394602,-1.0
18.373,0.1517177367642685,0.13555830311251432,-1.0
18.374,0.15423110480693183,0.16547556843838412,-1.0
18.375,0.1567342215127909,0.051463513339754394,-1.0
18.376,0.15922708790697937,0.13779927959113017,-1.0
18.377,0.16170970501452844,0.04640504399569312,-1.0
18.378,0.16418207386036676,0.06702740875661206,-1.0
18.379,0.1666441954693205,0.14282359546771534,-1.0
18.38,0.16909607086611333,0.1744744209621523,-1.0
18.381,0.17153770107536648,0.22490452939150196,-1.0
18.382,0.1739690871215987,0.20929965565180694,-1.0
18.383,0.1763902300292263,0.17091546688612524,-1.0
18.384,0.17880113082256313,0.1721505935227354,-1.0
18.385,0.18120179052582064,0.22501976787693162,-1.0
18.386,0.1835922101631078,0.19984115940893765,-1.0
18.387,0.18597239075843125,0.18136470786135073,-1.0
18.388,0.18834233333569517,0.028354519598732808,-1.0
18.389,0.19070203891870136,0.13735531803852497,-1.0
18.39,0.19305150853114925,0.23440638815955017,-1.0
18.391000000000002,0.19539074319663588,0.21466946258091568,-1.0
18.392,0.197719743938656,0.2605484977960767,-1.0
18.393,0.2000385117806019,0.22516969562311467,-1.0
18.394000000000002,0.2023470477457636,0.2707895543796019,-1.0
18.395,0.20464535285732877,0.1996375124047552,-1.0
18.396,0.20693342813838278,0.191264264369756,-1.0
18.397000000000002,0.2092112746119087,0.16783915506224534,-1.0
18.398,0.21147889330078726,0.23019176327953678,-1.0
18.399,0.21373628522779695,0.21770013950519052,-1.0
18.400000000000002,0.21598345141561393,0.16592578634455687,-1.0
18.401,0.21822039288681214,0.15732832684468345,-1.0
18.402,0.22044711066386322,0.20143237715090612,-1.0
18.403,0.2226636057691366,0.2098385055362826,-1.0
18.404,0.22486987922489945,0.32044210429614917,-1.0
18.405,0.22706593205331674,0.23351320982121151,-1.0
18.406,0.22925176527645116,0.2305736847784701,-1.0
18.407,0.23142737991626328,0.2431957797579995,-1.0
18.408,0.23359277699461142,0.21500912688404133,-1.0
18.409,0.23574795753325173,0.24227640816733204,-1.0
18.41,0.23789292255383818,0.28437365629821526,-1.0
18.411,0.24002767307792255,0.20066163386973157,-1.0
18.412,0.24215221012695454,0.3343679112779049,-1.0
18.413,0.2442665347222816,0.28940581379753716,-1.0
18.414,0.24637064788514915,0.18836020461445946,-1.0
18.415,0.2484645506367004,0.20518982575417333,-1.0
18.416,0.2505482439979765,0.23051823214278697,-1.0
18.417,0.25262172898991647,0.21546903664964706,-1.0
18.418,0.25468500663335725,0.23058206450145965,-1.0
18.419,0.2567380779490337,0.22135685369672675,-1.0
18.42,0.25878094395757856,0.21397274078873335,-1.0
18.421,0.26081360567952255,0.25276331710750516,-1.0
18.422,0.26283606413529437,0.2622610536508742,-1.0
18.423000000000002,0.2648483203452206,0.2534560814080618,-1.0
18.424,0.2668503753295258,0.21422316817513315,-1.0
18.425,0.26884223010833264,0.12487882086148247,-1.0
18.426000000000002,0.27082388570166155,0.353092571090961,-1.0
18.427,0.27279534312943116,0.22747936252098813,-1.0
18.428,0.27475660341145797,0.2593731311322066,-1.0
